time,READ Read_LMO,READ Read_RMO,READ Read_anglePIDOutput,READ Read_APIDKp,READ Read_APIDKi,READ Read_APIDKd,READ Read_APIDAggKp,READ Read_APIDAggKi,READ Read_APIDAggKd,READ Read_SPIDKp,READ Read_SPIDKi,READ Read_SPIDKd,READ Read_Yaw,READ Read_Roll,READ Read_Pitch,READ Read_MotorsON,READ Read_LoopT,READ Read_SetsteerGain,READ Read_SetthrottleGain,READ Read_TriggerAngleAggressive,READ Read_Info,READ Read_ISTE,READ Read_BAL,READ FirmwareVersion,READ Read_calibratedZeroAngle,
1414967248107,0.00,2.00,16.15,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,28.86,-1.88,2.25,0,5,0,0,750.00,System,0.01,0.05,0.5,180.00,
1414967248263,-1.00,1.00,3.47,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,28.21,-1.93,4.07,0,6,0,0,750.00,System,0.01,0.02,0.5,180.00,
1414967248414,0.00,0.00,-19.92,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,27.79,-1.62,1.32,0,6,0,0,750.00,System,0.19,0.00,0.5,180.00,
1414967248565,0.00,1.00,4.21,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,28.44,-1.49,2.83,0,5,0,0,750.00,System,0.13,0.06,0.5,180.00,
1414967248922,0.00,-1.00,-8.42,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,28.39,-1.21,0.96,0,5,0,0,750.00,System,0.09,0.05,0.5,180.00,
1414967248948,0.00,1.00,6.33,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,28.44,-1.02,1.60,0,5,0,0,750.00,System,0.08,0.04,0.5,180.00,
1414967249030,1.00,0.00,4.98,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,28.54,-0.85,3.01,0,5,0,0,750.00,System,0.03,0.02,0.5,180.00,
1414967249176,0.00,-1.00,-8.31,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,28.02,-0.60,0.99,0,6,0,0,750.00,System,0.10,0.04,0.5,180.00,
1414967249336,0.00,1.00,10.07,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,27.97,-0.55,2.83,0,7,0,0,750.00,System,0.09,0.04,0.5,180.00,
1414967249483,-1.00,0.00,-8.13,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,27.59,-0.19,0.36,0,5,0,0,750.00,System,0.07,0.04,0.5,180.00,
1414967249638,-1.00,1.00,16.50,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,27.70,-0.20,3.40,0,5,0,0,750.00,System,0.04,0.06,0.5,180.00,
1414967249785,0.00,-1.00,-14.37,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,27.43,0.05,-0.98,0,5,0,0,750.00,System,0.10,0.04,0.5,180.00,
1414967249942,0.00,1.00,27.56,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,27.66,0.20,1.63,0,6,0,0,750.00,System,0.05,0.03,0.5,180.00,
1414967250097,1.00,2.00,-0.70,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,27.68,0.13,0.08,0,5,0,0,750.00,System,0.03,0.06,0.5,180.00,
1414967250244,1.00,3.00,25.23,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,29.03,0.00,4.00,0,6,0,0,750.00,System,0.00,0.03,0.5,180.00,
1414967250400,0.00,2.00,0.79,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,29.38,0.25,7.95,0,6,0,0,750.00,System,0.00,0.01,0.5,180.00,
1414967250552,0.00,1.00,-40.50,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,29.94,0.36,5.91,0,6,0,0,750.00,System,0.50,0.16,0.5,180.00,
1414967250709,-1.00,-2.00,-32.07,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,30.91,0.44,-1.07,0,6,0,0,750.00,System,0.65,0.78,0.5,180.00,
1414967250862,0.00,-2.00,42.11,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,31.27,0.57,2.76,0,5,0,0,750.00,System,0.00,0.20,0.5,180.00,
1414967251011,0.00,0.00,-10.60,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,31.22,0.17,0.66,0,6,0,0,750.00,System,0.07,0.00,0.5,180.00,
1414967251165,0.00,1.00,14.54,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,31.10,0.14,3.92,0,7,0,0,750.00,System,0.06,0.04,0.5,180.00,
1414967251316,0.00,-1.00,-21.91,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,30.17,0.54,0.56,0,6,0,0,750.00,System,0.18,0.07,0.5,180.00,
1414967251470,0.00,0.00,8.25,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,30.20,0.71,2.01,0,5,0,0,750.00,System,0.13,0.00,0.5,180.00,
1414967251621,-1.00,1.00,-1.47,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,30.07,0.73,1.05,0,6,0,0,750.00,System,0.05,0.08,0.5,180.00,
1414967251773,-1.00,1.00,12.44,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,29.78,0.79,4.39,0,6,0,0,750.00,System,0.03,0.05,0.5,180.00,
1414967251928,0.00,0.00,-25.69,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,29.14,0.79,1.75,0,5,0,0,750.00,System,0.16,0.00,0.5,180.00,
1414967252079,0.00,-1.00,12.89,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,28.98,1.10,6.89,0,6,0,0,750.00,System,0.04,0.03,0.5,180.00,
1414967252231,0.00,-1.00,-38.38,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,29.39,1.07,2.02,0,7,0,0,750.00,System,0.18,0.07,0.5,180.00,
1414967252387,0.00,0.00,17.58,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,30.39,1.28,4.71,0,6,0,0,750.00,System,0.06,0.00,0.5,180.00,
1414967252543,0.00,0.00,-25.30,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,30.14,1.35,0.61,0,6,0,0,750.00,System,0.23,0.00,0.5,180.00,
1414967252701,0.00,0.00,30.31,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,29.92,1.49,4.77,0,4,0,0,750.00,System,0.00,0.00,0.5,180.00,
1414967252845,-1.00,0.00,-28.12,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,30.14,1.25,1.46,0,6,0,0,750.00,System,0.21,0.08,0.5,180.00,
1414967253001,0.00,0.00,2.04,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,29.53,1.43,2.74,0,6,0,0,750.00,System,0.21,0.00,0.5,180.00,
1414967253324,1.00,-1.00,-5.04,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,30.11,1.36,1.20,0,5,0,0,750.00,System,0.07,0.11,0.5,180.00,
1414967253338,0.00,1.00,4.88,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,29.63,1.47,2.70,0,5,0,0,750.00,System,0.08,0.05,0.5,180.00,
1414967253459,0.00,0.00,-7.19,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,29.68,1.37,1.79,0,5,0,0,750.00,System,0.08,0.00,0.5,180.00,
1414967253616,0.00,0.00,8.85,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,28.89,1.32,3.33,0,5,0,0,750.00,System,0.03,0.00,0.5,180.00,
1414967253767,0.00,0.00,-8.97,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,29.47,1.37,1.53,0,6,0,0,750.00,System,0.10,0.00,0.5,180.00,
1414967253923,0.00,1.00,9.59,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,28.83,1.44,3.54,0,5,0,0,750.00,System,0.03,0.03,0.5,180.00,
1414967254073,0.00,0.00,-16.76,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,29.28,1.27,0.99,0,6,0,0,750.00,System,0.17,0.00,0.5,180.00,
1414967254229,0.00,0.00,18.85,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,28.56,1.30,3.56,0,5,0,0,750.00,System,0.01,0.00,0.5,180.00,
1414967254381,0.00,0.00,-13.76,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,28.89,1.21,1.58,0,6,0,0,750.00,System,0.13,0.00,0.5,180.00,
1414967254532,0.00,0.00,1.61,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,28.13,1.20,1.86,0,7,0,0,750.00,System,0.17,0.00,0.5,180.00,
1414967254688,-1.00,1.00,5.94,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,29.32,1.29,3.98,0,6,0,0,750.00,System,0.03,0.07,0.5,180.00,
1414967254845,0.00,0.00,-15.95,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,29.85,0.90,2.14,0,6,0,0,750.00,System,0.16,0.00,0.5,180.00,
1414967254996,0.00,-1.00,8.08,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,29.28,0.95,3.64,0,5,0,0,750.00,System,0.04,0.04,0.5,180.00,
1414967255148,0.00,0.00,-16.77,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,30.13,1.00,1.28,0,5,0,0,750.00,System,0.14,0.00,0.5,180.00,
1414967255299,0.00,0.00,2.41,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,29.25,1.16,1.95,0,6,0,0,750.00,System,0.16,0.00,0.5,180.00,
1414967255450,1.00,0.00,0.93,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,30.72,1.07,2.81,0,5,0,0,750.00,System,0.05,0.04,0.5,180.00,
1414967255606,0.00,0.00,2.23,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,30.26,1.02,3.98,0,7,0,0,750.00,System,0.03,0.00,0.5,180.00,
1414967255753,-1.00,-1.00,-13.15,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,29.99,0.99,1.91,0,6,0,0,750.00,System,0.15,0.11,0.5,180.00,
1414967255908,0.00,0.00,-3.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,29.40,0.93,-0.37,0,5,0,0,750.00,System,0.16,0.00,0.5,180.00,
1414967256065,0.00,1.00,30.57,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,29.78,1.02,3.55,0,6,0,0,750.00,System,0.00,0.03,0.5,180.00,
1414967256217,0.00,2.00,-12.59,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,30.96,0.91,2.49,0,5,0,0,750.00,System,0.07,0.06,0.5,180.00,
1414967256371,1.00,1.00,3.63,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,30.39,0.91,3.83,0,5,0,0,750.00,System,0.06,0.06,0.5,180.00,
1414967256519,0.00,0.00,-11.19,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,31.51,0.82,2.59,0,5,0,0,750.00,System,0.11,0.00,0.5,180.00,
1414967256676,0.00,-1.00,-6.77,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,31.14,0.95,1.43,0,5,0,0,750.00,System,0.16,0.07,0.5,180.00,
1414967256831,1.00,1.00,12.14,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,31.49,0.90,3.99,0,6,0,0,750.00,System,0.02,0.06,0.5,180.00,
1414967256985,0.00,0.00,-18.11,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,32.87,0.99,2.24,0,6,0,0,750.00,System,0.17,0.00,0.5,180.00,
1414967257137,-1.00,-1.00,6.59,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,32.17,1.04,3.82,0,6,0,0,750.00,System,0.06,0.09,0.5,180.00,
1414967257291,-1.00,-1.00,-13.40,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,33.50,1.14,1.82,0,6,0,0,750.00,System,0.15,0.12,0.5,180.00,
1414967257442,0.00,0.00,2.98,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,32.91,1.22,3.02,0,5,0,0,750.00,System,0.11,0.00,0.5,180.00,
1414967257593,0.00,0.00,-7.38,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,33.52,1.14,2.10,0,5,0,0,750.00,System,0.08,0.00,0.5,180.00,
1414967257744,0.00,-1.00,-4.39,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,32.84,1.27,1.02,0,6,0,0,750.00,System,0.15,0.06,0.5,180.00,
1414967257966,0.00,1.00,21.49,641.00,212.00,43.00,1477.50,9.00,413.25,4155.00,997.50,17.25,32.58,1.28,4.19,0,5,0,0,750.00,System,0.00,0.02,0.5,180.00,
1414967258104,-1.00,56.00,14.27,641.00,212.00,43.00,1477.50,9.00,413.25,4155.00,997.50,17.25,33.78,1.19,17.52,0,121,0,0,750.00,System,0.22,4.44,0.5,180.00,
1414967258255,0.00,9.00,31.19,641.00,212.00,43.00,1477.50,9.00,413.25,4155.00,997.50,17.25,36.48,-0.49,28.78,0,6,0,0,750.00,System,0.00,0.27,0.5,180.00,
1414967258404,1.00,4.00,-100.00,641.00,212.00,43.00,1477.50,9.00,413.25,4155.00,997.50,17.25,32.70,0.78,17.88,0,5,0,0,750.00,System,1.85,2.91,0.5,180.00,
1414967258555,-1.00,-3.00,100.00,641.00,212.00,43.00,1477.50,9.00,413.25,4155.00,997.50,17.25,30.63,1.91,26.58,0,6,0,0,750.00,System,4.66,6.65,0.5,180.00,
1414967258711,0.00,4.00,-100.00,641.00,212.00,43.00,1477.50,9.00,413.25,4155.00,997.50,17.25,27.31,2.47,17.63,0,6,0,0,750.00,System,1.85,4.83,0.5,180.00,
1414967258864,1.00,-1.00,11.66,641.00,212.00,43.00,1477.50,9.00,413.25,4155.00,997.50,17.25,27.23,2.25,20.65,0,5,0,0,750.00,System,1.84,2.06,0.5,180.00,
1414967259009,-1.00,-2.00,-100.00,641.00,212.00,43.00,1477.50,9.00,413.25,4155.00,997.50,17.25,28.01,2.00,11.92,0,7,0,0,750.00,System,2.82,3.80,0.5,180.00,
1414967259161,-1.00,-3.00,100.00,641.00,212.00,43.00,1477.50,9.00,413.25,4155.00,997.50,17.25,30.59,2.44,23.42,0,5,0,0,750.00,System,2.64,5.19,0.5,180.00,
1414967259317,0.00,5.00,-100.00,641.00,212.00,43.00,1477.50,9.00,413.25,4155.00,997.50,17.25,30.58,2.40,14.54,0,6,0,0,750.00,System,1.06,4.12,0.5,180.00,
1414967259467,-1.00,-2.00,54.98,641.00,212.00,43.00,1477.50,9.00,413.25,4155.00,997.50,17.25,31.76,2.42,22.46,0,5,0,0,750.00,System,1.21,2.06,0.5,180.00,
